wName2,wTrueRank2,wEstRank2,wTrueBin2,wEstBin2
2055,1258,1380,3,3
2059,1259,1591,3,3
2060,1260,1813,3,4
2062,1261,1266,3,3
2063,1262,285,3,1
2064,1263,1631,3,3
2065,1264,1515,3,3
2066,1265,1165,3,2
2069,1266,1556,3,3
2070,1267,1436,3,3
2071,1268,1127,3,2
2074,1269,1775,3,3
2076,1270,1759,3,3
2078,1271,576,3,1
2079,1272,1385,3,3
2080,1273,1780,3,3
2081,1274,1688,3,3
2083,1275,1454,3,3
2085,1276,1814,3,4
2086,1277,1039,3,2
2087,1278,1518,3,3
2088,1279,1592,3,3
2091,1280,1614,3,3
2094,1281,1632,3,3
2095,1282,1638,3,3
2096,1283,1415,3,3
2097,1284,1413,3,3
2098,1285,1815,3,4
2099,1286,1392,3,3
2105,1287,1663,3,3
2107,1288,1641,3,3
2108,1289,1799,3,3
2109,1290,1696,3,3
2111,1291,1615,3,3
2113,1292,1583,3,3
2114,1293,1138,3,2
2115,1294,1062,3,2
2117,1295,1376,3,3
2118,1296,1403,3,3
2119,1297,1499,3,3
2120,1298,1619,3,3
2121,1299,1398,3,3
2123,1300,1120,3,2
2124,1301,1004,3,2
2126,1302,1479,3,3
2127,1303,1754,3,3
2131,1304,1278,3,3
2133,1305,1529,3,3
2135,1306,266,3,1
2136,1307,1023,3,2
2137,1308,1816,3,4
2139,1309,1451,3,3
2141,1310,1686,3,3
2142,1311,1817,3,4
2143,1312,1715,3,3
2145,1313,1557,3,3
2149,1314,1452,3,3
2150,1315,1723,3,3
2153,1316,1028,3,2
2154,1317,1633,3,3
2156,1318,1114,3,2
2157,1319,1567,3,3
2159,1320,601,3,2
2163,1321,1587,3,3
2165,1322,1484,3,3
2166,1323,1511,3,3
2167,1324,1178,3,2
2168,1325,1456,3,3
2169,1326,1750,3,3
2171,1327,1642,3,3
2174,1328,1656,3,3
2175,1329,604,3,2
2180,1330,1276,3,3
2181,1331,1447,3,3
2182,1332,1546,3,3
2183,1333,1139,3,2
2184,1334,435,3,1
2185,1335,488,3,1
2186,1336,1782,3,3
2187,1337,1397,3,3
2188,1338,1523,3,3
2189,1339,1547,3,3
2190,1340,1516,3,3
2191,1341,1593,3,3
2195,1342,1818,3,4
2196,1343,1259,3,3
2199,1344,1440,3,3
2200,1345,1472,3,3
2201,1346,1764,3,3
2203,1347,1635,3,3
2204,1348,1402,3,3
2208,1349,1533,3,3
2211,1350,1704,3,3
2212,1351,1687,3,3
2214,1352,1819,3,4
2217,1353,1820,3,4
2219,1354,1457,3,3
2220,1355,1594,3,3
2222,1356,1821,3,4
2224,1357,1420,3,3
2225,1358,1031,3,2
2227,1359,1500,3,3
2228,1360,1648,3,3
2229,1361,1683,3,3
2232,1362,1558,3,3
2233,1363,1379,3,3
2234,1364,1473,3,3
2235,1365,1756,3,3
2236,1366,1425,3,3
2238,1367,778,3,2
2239,1368,1822,3,4
2240,1369,1501,3,3
2241,1370,1650,3,3
2243,1371,1429,3,3
2246,1372,1823,3,4
2247,1373,1513,3,3
2249,1374,1824,3,4
2250,1375,1568,3,3
2251,1376,1143,3,2
2252,1377,1144,3,2
2253,1378,1559,3,3
2254,1379,1152,3,2
2255,1380,1620,3,3
2256,1381,1825,3,4
2257,1382,1458,3,3
2259,1383,1122,3,2
2261,1384,1788,3,3
2262,1385,1474,3,3
2263,1386,1826,3,4
2267,1387,1669,3,3
2269,1388,1538,3,3
2271,1389,1786,3,3
2274,1390,1422,3,3
2275,1391,1423,3,3
2276,1392,1757,3,3
2277,1393,1801,3,4
2278,1394,1277,3,3
2279,1395,1125,3,2
2280,1396,1279,3,3
2283,1397,1787,3,3
2285,1398,1670,3,3
2287,1399,1187,3,2
2289,1400,1778,3,3
2291,1401,957,3,2
2292,1402,1713,3,3
2297,1403,1531,3,3
2298,1404,1578,3,3
2299,1405,1018,3,2
2300,1406,757,3,2
2301,1407,1530,3,3
2302,1408,1827,3,4
2303,1409,1459,3,3
2307,1410,1724,3,3
2308,1411,1059,3,2
2312,1412,1828,3,4
2313,1413,1829,3,4
2315,1414,1520,3,3
2319,1415,1381,3,3
2320,1416,1711,3,3
2321,1417,1830,3,4
2322,1418,1831,3,4
2323,1419,1671,3,3
2325,1420,1624,3,3
2328,1421,1460,3,3
2329,1422,1378,3,3
2331,1423,1461,3,3
2332,1424,1672,3,3
2333,1425,1659,3,3
2336,1426,1435,3,3
2338,1427,1410,3,3
2342,1428,1725,3,3
2345,1429,1832,3,4
2347,1430,1604,3,3
2348,1431,1191,3,2
2349,1432,1595,3,3
2350,1433,1692,3,3
2353,1434,1726,3,3
2355,1435,1770,3,3
2357,1436,1371,3,3
2358,1437,1271,3,3
2359,1438,1596,3,3
2360,1439,1630,3,3
2362,1440,1803,3,4
2364,1441,250,3,1
2369,1442,1453,3,3
2370,1443,1471,3,3
2371,1444,1145,3,2
2372,1445,1654,3,3
2373,1446,1494,3,3
2375,1447,1727,3,3
2376,1448,1485,3,3
2377,1449,1666,3,3
2378,1450,1626,3,3
2379,1451,1785,3,3
2381,1452,1768,3,3
2384,1453,1833,3,4
2386,1454,1605,3,3
2388,1455,1793,3,3
2390,1456,1705,3,3
2393,1457,1116,3,2
2394,1458,1502,3,3
2395,1459,912,3,2
2396,1460,1585,3,3
2398,1461,1186,3,2
2399,1462,1509,3,3
2401,1463,1610,3,3
2402,1464,1417,3,3
2403,1465,1156,3,2
2404,1466,1800,3,3
2406,1467,1673,3,3
2409,1468,1439,3,3
2410,1469,1728,3,3
2412,1470,1443,3,3
2413,1471,1798,3,3
2414,1472,1377,3,3
2415,1473,1146,3,2
2417,1474,1657,3,3
2418,1475,1043,3,2
2419,1476,1539,3,3
2421,1477,1463,3,3
2422,1478,1834,3,4
2423,1479,1835,3,4
2425,1480,1053,3,2
2428,1481,1427,3,3
2430,1482,1643,3,3
2431,1483,1729,3,3
2432,1484,1730,3,3
2433,1485,1147,3,2
2434,1486,1644,3,3
2435,1487,1517,3,3
2437,1488,1188,3,2
2438,1489,909,3,2
2439,1490,1510,3,3
2441,1491,1579,3,3
2444,1492,1540,3,3
2446,1493,1836,3,4
2450,1494,1837,3,4
2451,1495,1838,3,4
2455,1496,1839,3,4
2457,1497,1789,3,3
2459,1498,1483,3,3
2462,1499,1132,3,2
2463,1500,1597,3,3
2464,1501,1840,3,4
2465,1502,1189,3,2
2468,1503,429,3,1
2469,1504,1628,3,3
2471,1505,1841,3,4
2473,1506,1804,3,4
2479,1507,1697,3,3
2480,1508,1731,3,3
2482,1509,1382,3,3
2483,1510,1611,3,3
2484,1511,1175,3,2
2487,1512,1842,3,4
2488,1513,1414,3,3
2489,1514,1843,3,4
2490,1515,1049,3,2
2492,1516,1154,3,2
2493,1517,1486,3,3
2494,1518,1607,3,3
2495,1519,765,3,2
2496,1520,1700,3,3
2497,1521,1732,3,3
2498,1522,954,3,2
2499,1523,1655,3,3
2500,1524,1155,3,2
2502,1525,627,3,2
2504,1526,1387,3,3
2506,1527,1019,3,2
2507,1528,1645,3,3
2508,1529,1664,3,3
2512,1530,1527,3,3
2513,1531,1399,3,3
2514,1532,1769,3,3
2515,1533,1616,3,3
2516,1534,1552,3,3
2519,1535,1503,3,3
2521,1536,1119,3,2
2522,1537,1734,3,3
2523,1538,1586,3,3
2524,1539,1844,3,4
2525,1540,961,3,2
2526,1541,1845,3,4
2534,1542,1608,3,3
2535,1543,1032,3,2
2536,1544,1846,3,4
2537,1545,1847,3,4
2538,1546,1543,3,3
2539,1547,1504,3,3
2540,1548,810,3,2
2541,1549,1421,3,3
2542,1550,1411,3,3
2546,1551,1020,3,2
2547,1552,1612,3,3
2549,1553,1548,3,3
2551,1554,1790,3,3
2553,1555,1445,3,3
2554,1556,608,3,2
2556,1557,1573,3,3
2559,1558,1148,3,2
2562,1559,1848,3,4
2563,1560,1560,3,3
2566,1561,1737,3,3
2567,1562,1124,3,2
2568,1563,1689,3,3
2569,1564,1849,3,4
2571,1565,588,3,1
2573,1566,1416,3,3
2574,1567,1401,3,3
2577,1568,960,3,2
2580,1569,1851,3,4
2581,1570,1681,3,3
2585,1571,1621,3,3
2586,1572,1690,3,3
2589,1573,1505,3,3
2590,1574,1752,3,3
2591,1575,150,3,1
2592,1576,1476,3,3
2593,1577,1598,3,3
2594,1578,1627,3,3
2595,1579,52,3,1
2598,1580,1426,3,3
2599,1581,1541,3,3
2600,1582,1794,3,3
2601,1583,1576,3,3
2602,1584,1273,3,3
2604,1585,1674,3,3
2606,1586,1755,3,3
2607,1587,1751,3,3
2612,1588,1738,3,3
2613,1589,1561,3,3
2614,1590,1464,3,3
2616,1591,1469,3,3
2617,1592,1765,3,3
2619,1593,1506,3,3
2621,1594,1745,3,3
2622,1595,1717,3,3
2623,1596,1852,3,4
2624,1597,1853,3,4
2625,1598,1580,3,3
2628,1599,1052,3,2
2629,1600,1487,3,3
2630,1601,1123,3,2
2631,1602,1011,3,2
2633,1603,1783,3,3
2637,1604,1588,3,3
2638,1605,1368,3,3
2639,1606,1384,3,3
2640,1607,1625,3,3
2641,1608,1855,3,4
2642,1609,1739,3,3
2644,1610,1766,3,3
2646,1611,1185,3,2
2648,1612,1412,3,3
2649,1613,256,3,1
2650,1614,1581,3,3
2651,1615,1575,3,3
2652,1616,1758,3,3
2653,1617,1442,3,3
2655,1618,1740,3,3
2656,1619,1767,3,3
2657,1620,1183,3,2
2658,1621,1274,3,3
2664,1622,1856,3,4
2666,1623,1153,3,2
2667,1624,1675,3,3
2668,1625,1428,3,3
2671,1626,1544,3,3
2674,1627,1651,3,3
2675,1628,1424,3,3
2676,1629,1477,3,3
2678,1630,1465,3,3
2679,1631,1676,3,3
2680,1632,1584,3,3
2681,1633,1574,3,3
2682,1634,1599,3,3
2685,1635,1130,3,2
2688,1636,1718,3,3
2690,1637,1160,3,2
2691,1638,1613,3,3
2692,1639,1693,3,3
2694,1640,1677,3,3
2696,1641,1112,3,2
2697,1642,1652,3,3
2700,1643,1773,3,3
2702,1644,1600,3,3
2703,1645,1014,3,2
2705,1646,1577,3,3
2709,1647,1646,3,3
2710,1648,1667,3,3
2711,1649,1468,3,3
2712,1650,1781,3,3
2713,1651,1702,3,3
2716,1652,1805,3,4
2717,1653,1776,3,3
2719,1654,1622,3,3
2720,1655,1498,3,3
2721,1656,1475,3,3
2722,1657,1562,3,3
2723,1658,1746,3,3
2724,1659,227,3,1
2726,1660,1857,3,4
2727,1661,1466,3,3
2728,1662,1753,3,3
2729,1663,1569,3,3
2730,1664,1514,3,3
2732,1665,1858,3,4
2733,1666,1772,3,3
2734,1667,1859,3,4
2736,1668,1375,3,3
2738,1669,1419,3,3
2740,1670,1149,3,2
2743,1671,1058,3,2
2744,1672,1007,3,2
2746,1673,1507,3,3
2749,1674,1118,3,2
2750,1675,1860,3,4
2751,1676,1393,3,3
2756,1677,1685,3,3
2764,1678,1126,3,2
2765,1679,1771,3,3
2768,1680,1131,3,2
2769,1681,1762,3,3
2770,1682,1261,3,3
2771,1683,1678,3,3
2772,1684,1446,3,3
2776,1685,1495,3,3
2777,1686,1861,3,4
2778,1687,1658,3,3
2779,1688,1679,3,3
2781,1689,1862,3,4
2783,1690,1063,3,2
2784,1691,775,3,2
2785,1692,1496,3,3
2786,1693,1151,3,2
2787,1694,1701,3,3
2789,1695,1383,3,3
2792,1696,1606,3,3
2793,1697,1720,3,3
2795,1698,1601,3,3
2797,1699,1549,3,3
2798,1700,1272,3,3
2800,1701,1566,3,3
2801,1702,1009,3,2
2802,1703,1742,3,3
2805,1704,1488,3,3
2807,1705,1489,3,3
2808,1706,1113,3,2
2810,1707,506,3,1
2811,1708,1033,3,2
2813,1709,1863,3,4
2814,1710,1396,3,3
2815,1711,1647,3,3
2816,1712,1602,3,3
2818,1713,1010,3,2
2821,1714,903,3,2
2822,1715,1508,3,3
2823,1716,1582,3,3
2826,1717,1777,3,3
2827,1718,1372,3,3
2829,1719,1660,3,3
2832,1720,1634,3,3
2834,1721,1682,3,3
2835,1722,1550,3,3
2836,1723,1480,3,3
2840,1724,1051,3,2
2841,1725,904,3,2
2842,1726,1390,3,3
2848,1727,1128,3,2
2849,1728,1792,3,3
2851,1729,1115,3,2
2854,1730,1418,3,3
2855,1731,1710,3,3
2856,1732,1653,3,3
2857,1733,1806,3,4
2859,1734,1570,3,3
2861,1735,1481,3,3
2864,1736,1802,3,4
2865,1737,1695,3,3
2868,1738,1542,3,3
2869,1739,1373,3,3
2870,1740,908,3,2
2872,1741,1714,3,3
2875,1742,1450,3,3
2877,1743,1478,3,3
2878,1744,1394,3,3
2879,1745,1061,3,2
2880,1746,1571,3,3
2881,1747,1665,3,3
2882,1748,1022,3,2
2883,1749,1795,3,3
2884,1750,1563,3,3
2886,1751,1712,3,3
2888,1752,1369,3,3
2890,1753,1719,3,3
2891,1754,1370,3,3
2894,1755,1027,3,2
2896,1756,1389,3,3
2898,1757,1603,3,3
2899,1758,943,3,2
2901,1759,1639,3,3
2904,1760,1545,3,3
2905,1761,1564,3,3
2907,1762,1519,3,3
2908,1763,1430,3,3
2911,1764,1441,3,3
2912,1765,1163,3,2
2914,1766,1170,3,2
2915,1767,1121,3,2
2916,1768,1662,3,3
2917,1769,1565,3,3
2918,1770,1661,3,3
2921,1771,1636,3,3
2923,1772,1864,3,4
2924,1773,1470,3,3
2925,1774,1866,3,4
2927,1775,1244,3,3
2929,1776,1180,3,2
2931,1777,1374,3,3
2933,1778,1774,3,3
2934,1779,1760,3,3
2935,1780,1012,3,2
2938,1781,1438,3,3
2939,1782,1779,3,3
2940,1783,1706,3,3
2942,1784,1796,3,3
2943,1785,1617,3,3
2947,1786,1691,3,3
2949,1787,1497,3,3
2952,1788,1867,3,4
2953,1789,1649,3,3
2954,1790,1680,3,3
2955,1791,1743,3,3
2956,1792,1467,3,3
2959,1793,1763,3,3
2962,1794,1267,3,3
2963,1795,955,3,2
2964,1796,1133,3,2
2965,1797,1744,3,3
2966,1798,1868,3,4
2967,1799,1177,3,2
2968,1800,1640,3,3
2970,1801,2351,4,4
2971,1802,1991,4,4
2973,1803,1275,4,3
2974,1804,2389,4,4
2978,1805,2424,4,5
2981,1806,1391,4,3
2982,1807,2242,4,4
2983,1808,2425,4,5
2984,1809,2155,4,4
2985,1810,2090,4,4
2986,1811,1914,4,4
2988,1812,1409,4,3
2990,1813,1971,4,4
2991,1814,1970,4,4
2992,1815,2370,4,4
2993,1816,2007,4,4
2995,1817,2043,4,4
2996,1818,2022,4,4
2998,1819,1925,4,4
3000,1820,2259,4,4
3001,1821,2266,4,4
3002,1822,2426,4,5
3003,1823,2074,4,4
3004,1824,2390,4,4
3005,1825,1909,4,4
3007,1826,1882,4,4
3008,1827,2156,4,4
3010,1828,1129,4,2
3012,1829,1962,4,4
3013,1830,1960,4,4
3014,1831,2133,4,4
3015,1832,1901,4,4
3016,1833,2283,4,4
3019,1834,2264,4,4
3022,1835,2200,4,4
3023,1836,2352,4,4
3025,1837,2376,4,4
3026,1838,1699,4,3
3027,1839,2127,4,4
3030,1840,2102,4,4
3031,1841,2284,4,4
3032,1842,2134,4,4
3037,1843,2445,4,5
3039,1844,1897,4,4
3041,1845,1873,4,4
3042,1846,1432,4,3
3043,1847,2353,4,4
3044,1848,1992,4,4
3046,1849,2044,4,4
3047,1850,2021,4,4
3050,1851,2446,4,5
3051,1852,2371,4,4
3052,1853,1946,4,4
3053,1854,1449,4,3
3054,1855,2265,4,4
3055,1856,2261,4,4
3056,1857,2338,4,4
3057,1858,2157,4,4
3060,1859,2210,4,4
3062,1860,2285,4,4
3063,1861,2263,4,4
3065,1862,2124,4,4
3067,1863,2354,4,4
3070,1864,2415,4,5
3071,1865,2427,4,5
3072,1866,2286,4,4
3073,1867,2396,4,4
3074,1868,2355,4,4
3075,1869,1889,4,4
3078,1870,2287,4,4
3081,1871,1182,4,2
3082,1872,2069,4,4
3083,1873,1993,4,4
3091,1874,2008,4,4
3092,1875,2356,4,4
3096,1876,2158,4,4
3098,1877,2118,4,4
3105,1878,2288,4,4
3107,1879,1926,4,4
3108,1880,2159,4,4
3109,1881,2391,4,4
3110,1882,2374,4,4
3111,1883,2160,4,4
3112,1884,1526,4,3
3113,1885,2026,4,4
3117,1886,1994,4,4
3120,1887,1703,4,3
3121,1888,2289,4,4
3125,1889,2212,4,4
3126,1890,2130,4,4
3127,1891,2067,4,4
3129,1892,1995,4,4
3130,1893,2350,4,4
3131,1894,1741,4,3
3132,1895,1492,4,3
3133,1896,2397,4,4
3136,1897,2161,4,4
3137,1898,2387,4,4
3140,1899,2038,4,4
3143,1900,2398,4,4
3144,1901,1927,4,4
3147,1902,2267,4,4
3148,1903,2290,4,4
3151,1904,2122,4,4
3155,1905,2095,4,4
3159,1906,2214,4,4
3160,1907,2428,4,5
3161,1908,2068,4,4
3162,1909,2399,4,4
3163,1910,2291,4,4
3164,1911,2292,4,4
3165,1912,1894,4,4
3166,1913,2135,4,4
3167,1914,1996,4,4
3169,1915,2066,4,4
3170,1916,1928,4,4
3171,1917,2368,4,4
3173,1918,2119,4,4
3174,1919,1929,4,4
3176,1920,1884,4,4
3177,1921,2045,4,4
3178,1922,2096,4,4
3181,1923,1407,4,3
3184,1924,1890,4,4
3190,1925,2120,4,4
3192,1926,2215,4,4
3193,1927,2406,4,5
3194,1928,1913,4,4
3195,1929,2272,4,4
3196,1930,1975,4,4
3197,1931,1176,4,2
3198,1932,1490,4,3
3199,1933,2372,4,4
3200,1934,1942,4,4
3202,1935,2162,4,4
3203,1936,2004,4,4
3207,1937,2042,4,4
3209,1938,2034,4,4
3210,1939,1987,4,4
3211,1940,2293,4,4
3212,1941,2294,4,4
3214,1942,2128,4,4
3215,1943,1988,4,4
3217,1944,2447,4,5
3219,1945,2046,4,4
3222,1946,2253,4,4
3224,1947,1865,4,4
3226,1948,2295,4,4
3227,1949,605,4,2
3230,1950,2125,4,4
3231,1951,1997,4,4
3232,1952,2047,4,4
3234,1953,2277,4,4
3238,1954,2216,4,4
3242,1955,2296,4,4
3245,1956,2297,4,4
3247,1957,1528,4,3
3250,1958,2163,4,4
3251,1959,1850,4,4
3252,1960,2392,4,4
3256,1961,2201,4,4
3257,1962,2217,4,4
3259,1963,2254,4,4
3260,1964,2255,4,4
3261,1965,2039,4,4
3262,1966,2298,4,4
3264,1967,2048,4,4
3265,1968,2028,4,4
3266,1969,2164,4,4
3267,1970,2165,4,4
3270,1971,1930,4,4
3272,1972,2299,4,4
3273,1973,2166,4,4
3274,1974,1908,4,4
3275,1975,2009,4,4
3283,1976,2049,4,4
3285,1977,2347,4,4
3287,1978,2429,4,5
3288,1979,2369,4,4
3291,1980,2136,4,4
3293,1981,2300,4,4
3294,1982,1462,4,3
3295,1983,2388,4,4
3296,1984,1912,4,4
3297,1985,2393,4,4
3301,1986,1883,4,4
3303,1987,2129,4,4
3304,1988,2167,4,4
3305,1989,2218,4,4
3306,1990,2400,4,4
3309,1991,2168,4,4
3310,1992,2050,4,4
3313,1993,2097,4,4
3318,1994,1034,4,2
3320,1995,2448,4,5
3321,1996,2078,4,4
3323,1997,2302,4,4
3324,1998,2243,4,4
3325,1999,2449,4,5
3327,2000,2169,4,4
3329,2001,2051,4,4
3332,2002,2052,4,4
3335,2003,2377,4,4
3342,2004,2416,4,5
3344,2005,1939,4,4
3346,2006,2170,4,4
3347,2007,2171,4,4
3348,2008,2089,4,4
3350,2009,1708,4,3
3351,2010,1878,4,4
3356,2011,2343,4,4
3358,2012,2268,4,4
3360,2013,2172,4,4
3361,2014,1920,4,4
3365,2015,2219,4,4
3368,2016,1916,4,4
3371,2017,2282,4,4
3372,2018,2430,4,5
3373,2019,2258,4,4
3374,2020,2110,4,4
3375,2021,1981,4,4
3382,2022,2303,4,4
3383,2023,1880,4,4
3384,2024,2154,4,4
3385,2025,2431,4,5
3386,2026,1534,4,3
3389,2027,2304,4,4
3390,2028,1989,4,4
3391,2029,1869,4,4
3392,2030,1003,4,2
3393,2031,1990,4,4
3395,2032,1736,4,3
3399,2033,2382,4,4
3401,2034,2035,4,4
3403,2035,2173,4,4
3404,2036,1491,4,3
3405,2037,2174,4,4
3406,2038,2238,4,4
3407,2039,2175,4,4
3408,2040,2401,4,5
3409,2041,2111,4,4
3411,2042,2450,4,5
3412,2043,1972,4,4
3413,2044,1931,4,4
3414,2045,2137,4,4
3415,2046,1406,4,3
3416,2047,2220,4,4
3417,2048,2138,4,4
3418,2049,1919,4,4
3421,2050,2098,4,4
3423,2051,2357,4,4
3424,2052,2027,4,4
3428,2053,2244,4,4
3430,2054,2252,4,4
3431,2055,2221,4,4
3433,2056,1903,4,4
3434,2057,2176,4,4
3437,2058,2305,4,4
3438,2059,2306,4,4
3439,2060,2432,4,5
3441,2061,1947,4,4
3442,2062,2139,4,4
3445,2063,2222,4,4
3447,2064,2378,4,4
3448,2065,1932,4,4
3450,2066,2053,4,4
3451,2067,1698,4,3
3453,2068,2054,4,4
3454,2069,1966,4,4
3455,2070,1979,4,4
3457,2071,2435,4,5
3459,2072,2177,4,4
3460,2073,2018,4,4
3461,2074,1918,4,4
3464,2075,2223,4,4
3465,2076,2065,4,4
3467,2077,1976,4,4
3469,2078,2436,4,5
3470,2079,2063,4,4
3472,2080,2003,4,4
3473,2081,2307,4,4
3475,2082,2178,4,4
3476,2083,1898,4,4
3477,2084,2308,4,4
3478,2085,1943,4,4
3480,2086,2202,4,4
3481,2087,2126,4,4
3483,2088,2224,4,4
3487,2089,2379,4,4
3489,2090,2274,4,4
3490,2091,2437,4,5
3495,2092,2117,4,4
3497,2093,2033,4,4
3498,2094,2309,4,4
3501,2095,2310,4,4
3502,2096,2101,4,4
3506,2097,1907,4,4
3509,2098,2070,4,4
3511,2099,2451,4,5
3513,2100,2438,4,5
3514,2101,2402,4,5
3516,2102,2311,4,4
3517,2103,1875,4,4
3519,2104,1404,4,3
3520,2105,2345,4,4
3521,2106,2113,4,4
3523,2107,2225,4,4
3524,2108,2384,4,4
3526,2109,1431,4,3
3527,2110,2226,4,4
3528,2111,1448,4,3
3530,2112,2417,4,5
3532,2113,1888,4,4
3533,2114,2140,4,4
3535,2115,1694,4,3
3543,2116,2312,4,4
3545,2117,2079,4,4
3546,2118,2275,4,4
3547,2119,2031,4,4
3548,2120,2082,4,4
3549,2121,1944,4,4
3554,2122,2055,4,4
3555,2123,1933,4,4
3556,2124,1537,4,3
3557,2125,2247,4,4
3560,2126,2179,4,4
3561,2127,2348,4,4
3562,2128,2180,4,4
3563,2129,2394,4,4
3567,2130,2439,4,5
3569,2131,2181,4,4
3571,2132,2025,4,4
3573,2133,2452,4,5
3574,2134,2313,4,4
3578,2135,1940,4,4
3579,2136,2256,4,4
3580,2137,2407,4,5
3582,2138,1872,4,4
3585,2139,2005,4,4
3587,2140,2358,4,4
3588,2141,2440,4,5
3589,2142,2182,4,4
3590,2143,1915,4,4
3591,2144,1395,4,3
3592,2145,1964,4,4
3595,2146,2183,4,4
3597,2147,2107,4,4
3600,2148,1910,4,4
3605,2149,2141,4,4
3607,2150,1917,4,4
3608,2151,2002,4,4
3609,2152,1959,4,4
3610,2153,2064,4,4
3611,2154,2359,4,4
3612,2155,2418,4,5
3614,2156,2419,4,5
3615,2157,1957,4,4
3616,2158,2360,4,4
3620,2159,2184,4,4
3621,2160,2203,4,4
3622,2161,2010,4,4
3623,2162,1899,4,4
3624,2163,2361,4,4
3625,2164,2014,4,4
3626,2165,2314,4,4
3628,2166,1525,4,3
3630,2167,1974,4,4
3631,2168,2315,4,4
3632,2169,1998,4,4
3634,2170,2316,4,4
3636,2171,1388,4,3
3640,2172,2104,4,4
3641,2173,2131,4,4
3642,2174,1117,4,2
3644,2175,392,4,1
3647,2176,2011,4,4
3648,2177,2142,4,4
3649,2178,2257,4,4
3651,2179,2012,4,4
3652,2180,1877,4,4
3653,2181,2037,4,4
3654,2182,2279,4,4
3656,2183,2317,4,4
3657,2184,2143,4,4
3659,2185,2088,4,4
3661,2186,2408,4,5
3662,2187,2420,4,5
3664,2188,1747,4,3
3665,2189,2318,4,4
3668,2190,2029,4,4
3669,2191,1748,4,3
3672,2192,2453,4,5
3673,2193,1924,4,4
3675,2194,1949,4,4
3676,2195,1968,4,4
3677,2196,1874,4,4
3680,2197,2144,4,4
3681,2198,2269,4,4
3682,2199,1934,4,4
3683,2200,2441,4,5
3686,2201,1965,4,4
3687,2202,2227,4,4
3688,2203,2375,4,4
3690,2204,2339,4,4
3691,2205,2032,4,4
3692,2206,2409,4,5
3693,2207,2071,4,4
3694,2208,2185,4,4
3695,2209,2442,4,5
3697,2210,2228,4,4
3698,2211,1937,4,4
3699,2212,2023,4,4
3700,2213,2410,4,5
3701,2214,2403,4,5
3703,2215,2455,4,5
3706,2216,2186,4,4
3707,2217,2346,4,4
3710,2218,2385,4,4
3711,2219,1935,4,4
3712,2220,2271,4,4
3714,2221,2229,4,4
3715,2222,2319,4,4
3716,2223,2404,4,5
3717,2224,1905,4,4
3722,2225,2030,4,4
3723,2226,2421,4,5
3724,2227,2380,4,4
3725,2228,2320,4,4
3726,2229,2091,4,4
3728,2230,1911,4,4
3731,2231,1958,4,4
3732,2232,2321,4,4
3733,2233,2013,4,4
3734,2234,2187,4,4
3736,2235,2322,4,4
3737,2236,1876,4,4
3738,2237,1906,4,4
3739,2238,2084,4,4
3741,2239,2001,4,4
3744,2240,1536,4,3
3745,2241,2411,4,5
3746,2242,2100,4,4
3748,2243,2145,4,4
3749,2244,1938,4,4
3750,2245,1999,4,4
3751,2246,2281,4,4
3752,2247,2085,4,4
3754,2248,1735,4,3
3755,2249,2121,4,4
3756,2250,2323,4,4
3757,2251,1950,4,4
3760,2252,2188,4,4
3761,2253,2230,4,4
3763,2254,2056,4,4
3769,2255,1955,4,4
3770,2256,2248,4,4
3774,2257,2132,4,4
3775,2258,1953,4,4
3778,2259,2080,4,4
3779,2260,2057,4,4
3780,2261,1977,4,4
3784,2262,2114,4,4
3787,2263,2231,4,4
3788,2264,2324,4,4
3789,2265,2386,4,4
3790,2266,2262,4,4
3791,2267,2325,4,4
3792,2268,2108,4,4
3793,2269,2105,4,4
3794,2270,2058,4,4
3795,2271,2326,4,4
3796,2272,2327,4,4
3797,2273,2059,4,4
3798,2274,1963,4,4
3799,2275,2246,4,4
3800,2276,2395,4,4
3801,2277,1945,4,4
3805,2278,2232,4,4
3806,2279,2412,4,5
3809,2280,2075,4,4
3810,2281,2060,4,4
3811,2282,2422,4,5
3814,2283,1733,4,3
3815,2284,2146,4,4
3819,2285,1887,4,4
3820,2286,1064,4,2
3822,2287,703,4,2
3823,2288,1749,4,3
3824,2289,2270,4,4
3826,2290,1524,4,3
3827,2291,1707,4,3
3828,2292,1956,4,4
3830,2293,2443,4,5
3832,2294,2112,4,4
3835,2295,2328,4,4
3837,2296,2147,4,4
3839,2297,2189,4,4
3840,2298,1854,4,4
3843,2299,2245,4,4
3844,2300,2073,4,4
3845,2301,2106,4,4
3847,2302,1951,4,4
3850,2303,2148,4,4
3851,2304,2190,4,4
3852,2305,1879,4,4
3853,2306,2016,4,4
3854,2307,2149,4,4
3856,2308,2123,4,4
3858,2309,2191,4,4
3859,2310,2405,4,5
3860,2311,2233,4,4
3863,2312,2362,4,4
3865,2313,2150,4,4
3866,2314,1961,4,4
3867,2315,2061,4,4
3868,2316,1886,4,4
3869,2317,2234,4,4
3870,2318,1269,4,3
3871,2319,2192,4,4
3872,2320,902,4,2
3874,2321,2083,4,4
3876,2322,2076,4,4
3878,2323,1978,4,4
3880,2324,1895,4,4
3885,2325,2193,4,4
3886,2326,2062,4,4
3887,2327,2006,4,4
3889,2328,2413,4,5
3892,2329,2103,4,4
3893,2330,1892,4,4
3896,2331,2194,4,4
3898,2332,2040,4,4
3899,2333,1941,4,4
3900,2334,2329,4,4
